year,month,energy_date,state_code,state_name,com_revenue_thousand_dollars,com_sales_mwh,com_customers,com_price_cents_per_kwh,median_household_income,poverty_rate,employment_rate,total_population,total_housing_units,price_poverty_interaction,sales_mwh_per_customer,sales_lag_1_month,sales_lag_12_month
2010,6,2010-06-01,FL,Florida,833470,8512335,1131878,9.79,77735,12,53.8,23372215,10629845,117.48,7.5205410830495866,7550904,
2010,7,2010-07-01,FL,Florida,863149,8796779,1130586,9.81,77735,12,53.8,23372215,10629845,117.72,7.7807252168344558,8512335,
2010,8,2010-08-01,FL,Florida,866594,8793236,1125884,9.86,77735,12,53.8,23372215,10629845,118.32,7.8100727961317507,8796779,
2010,9,2010-09-01,FL,Florida,858062,8713421,1127551,9.85,77735,12,53.8,23372215,10629845,118.20,7.7277400312713128,8793236,
2010,10,2010-10-01,FL,Florida,786141,7863482,1123180,10,77735,12,53.8,23372215,10629845,120,7.0010879823358678,8713421,
2010,11,2010-11-01,FL,Florida,725177,7244363,1143825,10.01,77735,12,53.8,23372215,10629845,120.12,6.3334539811597054,7863482,
2010,12,2010-12-01,FL,Florida,717734,7129020,1130241,10.07,77735,12,53.8,23372215,10629845,120.84,6.3075220240638943,7244363,
2011,1,2011-01-01,FL,Florida,680537,6966315,1129677,9.77,77735,12,53.8,23372215,10629845,117.24,6.1666432086339724,7129020,7267285
2011,2,2011-02-01,FL,Florida,638401,6444591,1135590,9.91,77735,12,53.8,23372215,10629845,118.92,5.6751036905925554,6966315,6601391
2011,3,2011-03-01,FL,Florida,664073,6692820,1130656,9.92,77735,12,53.8,23372215,10629845,119.04,5.9194131548410834,6444591,6396786
2011,4,2011-04-01,FL,Florida,721883,7386653,1137797,9.77,77735,12,53.8,23372215,10629845,117.24,6.4920658078725818,6692820,6745092
2011,5,2011-05-01,FL,Florida,765421,7750822,1136355,9.88,77735,12,53.8,23372215,10629845,118.56,6.8207751978915040,7386653,7550904
2011,6,2011-06-01,FL,Florida,828579,8491610,1140518,9.76,77735,12,53.8,23372215,10629845,117.12,7.4453976175737691,7750822,8512335
2011,7,2011-07-01,FL,Florida,832900,8540466,1139142,9.75,77735,12,53.8,23372215,10629845,117.00,7.4972795314368182,8491610,8796779
2011,8,2011-08-01,FL,Florida,870203,8830335,1149911,9.85,77735,12,53.8,23372215,10629845,118.20,7.6791464730748728,8540466,8793236
2011,9,2011-09-01,FL,Florida,854206,8801132,1141859,9.71,77735,12,53.8,23372215,10629845,116.52,7.7077222319042894,8830335,8713421
2011,10,2011-10-01,FL,Florida,778380,7831472,1136512,9.94,77735,12,53.8,23372215,10629845,119.28,6.8907956977137065,8801132,7863482
2011,11,2011-11-01,FL,Florida,710033,7049674,1154748,10.07,77735,12,53.8,23372215,10629845,120.84,6.1049458409973431,7831472,7244363
2011,12,2011-12-01,FL,Florida,695138,6992219,1143085,9.94,77735,12,53.8,23372215,10629845,119.28,6.1169720536967942,7049674,7129020
2012,1,2012-01-01,FL,Florida,678805,6833795,1138855,9.93,77735,12,53.8,23372215,10629845,119.16,6.0005839198141993,6992219,6966315
2012,2,2012-02-01,FL,Florida,661505,6713066,1139682,9.85,77735,12,53.8,23372215,10629845,118.20,5.8902974689430911,6833795,6444591
2012,3,2012-03-01,FL,Florida,688481,7227942,1146075,9.53,77735,12,53.8,23372215,10629845,114.36,6.3066919704207840,6713066,6692820
2012,4,2012-04-01,FL,Florida,705389,7293674,1186933,9.67,77735,12,53.8,23372215,10629845,116.04,6.1449753271667398,7227942,7386653
2012,5,2012-05-01,FL,Florida,756657,8085248,1233668,9.36,77735,12,53.8,23372215,10629845,112.32,6.5538280963760104,7293674,7750822
2012,6,2012-06-01,FL,Florida,793014,8253215,1151138,9.61,77735,12,53.8,23372215,10629845,115.32,7.1696138951194383,8085248,8491610
2012,7,2012-07-01,FL,Florida,827110,8746690,1145500,9.46,77735,12,53.8,23372215,10629845,113.52,7.6356962025316456,8253215,8540466
2012,8,2012-08-01,FL,Florida,833286,8717705,1159002,9.56,77735,12,53.8,23372215,10629845,114.72,7.5217342161618358,8746690,8830335
2012,9,2012-09-01,FL,Florida,810413,8374236,1149183,9.68,77735,12,53.8,23372215,10629845,116.16,7.2871213723140701,8717705,8801132
2012,10,2012-10-01,FL,Florida,763165,7873671,1154831,9.69,77735,12,53.8,23372215,10629845,116.28,6.8180287851642362,8374236,7831472
2012,11,2012-11-01,FL,Florida,695105,6879122,1167769,10.1,77735,12,53.8,23372215,10629845,121.2,5.8908242982987218,7873671,7049674
2012,12,2012-12-01,FL,Florida,681891,7039435,1154229,9.69,77735,12,53.8,23372215,10629845,116.28,6.0988200781647316,6879122,6992219
2013,1,2013-01-01,FL,Florida,653910,6939335,1162550,9.42,77735,12,53.8,23372215,10629845,113.04,5.9690636961851103,7039435,6833795
2013,2,2013-02-01,FL,Florida,636011,6616509,1169492,9.61,77735,12,53.8,23372215,10629845,115.32,5.6575923563393337,6939335,6713066
2013,3,2013-03-01,FL,Florida,648327,6767041,1165804,9.58,77735,12,53.8,23372215,10629845,114.96,5.8046129538069864,6616509,7227942
2013,4,2013-04-01,FL,Florida,676455,7263731,1169245,9.31,77735,12,53.8,23372215,10629845,111.72,6.2123259026123695,6767041,7293674
2013,5,2013-05-01,FL,Florida,728055,7794859,1179839,9.34,77735,12,53.8,23372215,10629845,112.08,6.6067141364203082,7263731,8085248
2013,6,2013-06-01,FL,Florida,779485,8423204,1173420,9.25,77735,12,53.8,23372215,10629845,111.00,7.1783368273934312,7794859,8253215
2013,7,2013-07-01,FL,Florida,780787,8429630,1177040,9.26,77735,12,53.8,23372215,10629845,111.12,7.1617192278936994,8423204,8746690
2013,8,2013-08-01,FL,Florida,816166,8846594,1170371,9.23,77735,12,53.8,23372215,10629845,110.76,7.5587946044459406,8429630,8717705
2013,9,2013-09-01,FL,Florida,790203,8417158,1178494,9.39,77735,12,53.8,23372215,10629845,112.68,7.1423002577866328,8846594,8374236
2013,10,2013-10-01,FL,Florida,756780,8075897,1181062,9.37,77735,12,53.8,23372215,10629845,112.44,6.8378264646563855,8417158,7873671
2013,11,2013-11-01,FL,Florida,698095,7267459,1191342,9.61,77735,12,53.8,23372215,10629845,115.32,6.1002289854634521,8075897,6879122
2013,12,2013-12-01,FL,Florida,689131,7303195,1192063,9.44,77735,12,53.8,23372215,10629845,113.28,6.1265176421044861,7267459,7039435
2014,1,2014-01-01,FL,Florida,686238,7135054,1160645,9.62,77735,12,53.8,23372215,10629845,115.44,6.1474904040425798,7303195,6939335
2014,2,2014-02-01,FL,Florida,678344,6693707,1171126,10.13,77735,12,53.8,23372215,10629845,121.56,5.7156164238519169,7135054,6616509
2014,3,2014-03-01,FL,Florida,700828,7002267,1174637,10.01,77735,12,53.8,23372215,10629845,120.12,5.9612178060115593,6693707,6767041
2014,4,2014-04-01,FL,Florida,719384,7344325,1175212,9.8,77735,12,53.8,23372215,10629845,117.6,6.2493618172721177,7002267,7263731
2014,5,2014-05-01,FL,Florida,784735,8016520,1177180,9.79,77735,12,53.8,23372215,10629845,117.48,6.8099356088278768,7344325,7794859
2014,6,2014-06-01,FL,Florida,812204,8254619,1176058,9.84,77735,12,53.8,23372215,10629845,118.08,7.0188876739072393,8016520,8423204
2014,7,2014-07-01,FL,Florida,845907,8706399,1180890,9.72,77735,12,53.8,23372215,10629845,116.64,7.3727434392703808,8254619,8429630
2014,8,2014-08-01,FL,Florida,881806,9099778,1193076,9.69,77735,12,53.8,23372215,10629845,116.28,7.6271570293929305,8706399,8846594
2014,9,2014-09-01,FL,Florida,840540,8460143,1184927,9.94,77735,12,53.8,23372215,10629845,119.28,7.1398010172778576,9099778,8417158
2014,10,2014-10-01,FL,Florida,791341,7994548,1185231,9.9,77735,12,53.8,23372215,10629845,118.8,6.7451391332153816,8460143,8075897
2014,11,2014-11-01,FL,Florida,727018,7146789,1196405,10.17,77735,12,53.8,23372215,10629845,122.04,5.9735532700047225,7994548,7267459
2014,12,2014-12-01,FL,Florida,701641,7071522,1193820,9.92,77735,12,53.8,23372215,10629845,119.04,5.9234407197064884,7146789,7303195
2015,1,2015-01-01,FL,Florida,689991,7084286,1167782,9.74,77735,12,53.8,23372215,10629845,116.88,6.0664456208436164,7071522,7135054
2015,2,2015-02-01,FL,Florida,655051,6506377,1172004,10.07,77735,12,53.8,23372215,10629845,120.84,5.5514972645144556,7084286,6693707
2015,3,2015-03-01,FL,Florida,705501,7303658,1177270,9.66,77735,12,53.8,23372215,10629845,115.92,6.2038937541940252,6506377,7002267
2015,4,2015-04-01,FL,Florida,745304,7821311,1179265,9.53,77735,12,53.8,23372215,10629845,114.36,6.6323608349268400,7303658,7344325
2015,5,2015-05-01,FL,Florida,768328,8166854,1180173,9.41,77735,12,53.8,23372215,10629845,112.92,6.9200481624304233,7821311,8016520
2015,6,2015-06-01,FL,Florida,811180,8611420,1181596,9.42,77735,12,53.8,23372215,10629845,113.04,7.2879562896286040,8166854,8254619
2015,7,2015-07-01,FL,Florida,831275,8832365,1180334,9.41,77735,12,53.8,23372215,10629845,112.92,7.4829370330770782,8611420,8706399
2015,8,2015-08-01,FL,Florida,856259,9128116,1189717,9.38,77735,12,53.8,23372215,10629845,112.56,7.6725103533025081,8832365,9099778
2015,9,2015-09-01,FL,Florida,824070,8730963,1188452,9.44,77735,12,53.8,23372215,10629845,113.28,7.3465003214265280,9128116,8460143
2015,10,2015-10-01,FL,Florida,771165,8181024,1185140,9.43,77735,12,53.8,23372215,10629845,113.16,6.9030021769579965,8730963,7994548
2015,11,2015-11-01,FL,Florida,737815,7824670,1202045,9.43,77735,12,53.8,23372215,10629845,113.16,6.5094651198582416,8181024,7146789
2015,12,2015-12-01,FL,Florida,710264,7656008,1195098,9.28,77735,12,53.8,23372215,10629845,111.36,6.4061758951985528,7824670,7071522
2016,1,2016-01-01,FL,Florida,652736,7033787,1185162,9.28,77735,12,53.8,23372215,10629845,111.36,5.9348738822203209,7656008,7084286
2016,2,2016-02-01,FL,Florida,616979,6555679,1189292,9.41,77735,12,53.8,23372215,10629845,112.92,5.5122535088102838,7033787,6506377
2016,3,2016-03-01,FL,Florida,654502,7264434,1195833,9.01,77735,12,53.8,23372215,10629845,108.12,6.0747897072584550,6555679,7303658
2016,4,2016-04-01,FL,Florida,654140,7420469,1189054,8.82,77735,12,53.8,23372215,10629845,105.84,6.2406492892669298,7264434,7821311
2016,5,2016-05-01,FL,Florida,713420,8180080,1205893,8.72,77735,12,53.8,23372215,10629845,104.64,6.7834210829650724,7420469,8166854
2016,6,2016-06-01,FL,Florida,762966,8745866,1199969,8.72,77735,12,53.8,23372215,10629845,104.64,7.2884099505903903,8180080,8611420
2016,7,2016-07-01,FL,Florida,805312,9297308,1197559,8.66,77735,12,53.8,23372215,10629845,103.92,7.7635490192967528,8745866,8832365
2016,8,2016-08-01,FL,Florida,810078,9239584,1206228,8.77,77735,12,53.8,23372215,10629845,105.24,7.6598984603242505,9297308,9128116
2016,9,2016-09-01,FL,Florida,781316,8830734,1203210,8.85,77735,12,53.8,23372215,10629845,106.20,7.3393123394918593,9239584,8730963
2016,10,2016-10-01,FL,Florida,725228,8115089,1200821,8.94,77735,12,53.8,23372215,10629845,107.28,6.7579506021297096,8830734,8181024
2016,11,2016-11-01,FL,Florida,664488,7359191,1218559,9.03,77735,12,53.8,23372215,10629845,108.36,6.0392570240751576,8115089,7824670
2016,12,2016-12-01,FL,Florida,665659,7504992,1207155,8.87,77735,12,53.8,23372215,10629845,106.44,6.2170905973135181,7359191,7656008
2017,1,2017-01-01,FL,Florida,653973,7059084,1209811,9.26,77735,12,53.8,23372215,10629845,111.12,5.8348651152948684,7504992,7033787
2017,2,2017-02-01,FL,Florida,635663,6688013,1208969,9.5,77735,12,53.8,23372215,10629845,114.0,5.5319970983540521,7059084,6555679
2017,3,2017-03-01,FL,Florida,674237,7210170,1214145,9.35,77735,12,53.8,23372215,10629845,112.20,5.9384752233052889,6688013,7264434
2017,4,2017-04-01,FL,Florida,713072,7638847,1210754,9.33,77735,12,53.8,23372215,10629845,111.96,6.3091651978849543,7210170,7420469
2017,5,2017-05-01,FL,Florida,770157,8410292,1215196,9.16,77735,12,53.8,23372215,10629845,109.92,6.9209345652882333,7638847,8180080
2017,6,2017-06-01,FL,Florida,791219,8489147,1216355,9.32,77735,12,53.8,23372215,10629845,111.84,6.9791689103921141,8410292,8745866
2017,7,2017-07-01,FL,Florida,828713,9045828,1216762,9.16,77735,12,53.8,23372215,10629845,109.92,7.4343445965603791,8489147,9297308
2017,8,2017-08-01,FL,Florida,843871,9184743,1218560,9.19,77735,12,53.8,23372215,10629845,110.28,7.5373744419642857,9045828,9239584
2017,9,2017-09-01,FL,Florida,794468,8364083,1218059,9.5,77735,12,53.8,23372215,10629845,114.0,6.8667305935098382,9184743,8830734
2017,10,2017-10-01,FL,Florida,783156,8172744,1216683,9.58,77735,12,53.8,23372215,10629845,114.96,6.7172336590549880,8364083,8115089
2017,11,2017-11-01,FL,Florida,709333,7464912,1230836,9.5,77735,12,53.8,23372215,10629845,114.0,6.0649119785251650,8172744,7359191
2017,12,2017-12-01,FL,Florida,683740,7275819,1227100,9.4,77735,12,53.8,23372215,10629845,112.8,5.9292796023143998,7464912,7504992
2018,1,2018-01-01,FL,Florida,688508,7227385,1210033,9.53,77735,12,53.8,23372215,10629845,114.36,5.9728825577484250,7275819,7059084
2018,2,2018-02-01,FL,Florida,663345,6795647,1224218,9.76,77735,12,53.8,23372215,10629845,117.12,5.5510105226356744,7227385,6688013
2018,3,2018-03-01,FL,Florida,683728,7336692,1234700,9.32,77735,12,53.8,23372215,10629845,111.84,5.9420847169352879,6795647,7210170
2018,4,2018-04-01,FL,Florida,689463,7488739,1227428,9.21,77735,12,53.8,23372215,10629845,110.52,6.1011635713052008,7336692,7638847
2018,5,2018-05-01,FL,Florida,727579,7969421,1228229,9.13,77735,12,53.8,23372215,10629845,109.56,6.4885465169768830,7488739,8410292
2018,6,2018-06-01,FL,Florida,788819,8762353,1229930,9,77735,12,53.8,23372215,10629845,108,7.1242696738838796,7969421,8489147
2018,7,2018-07-01,FL,Florida,812173,9098992,1230356,8.93,77735,12,53.8,23372215,10629845,107.16,7.3954140102539428,8762353,9045828
2018,8,2018-08-01,FL,Florida,810130,9139311,1230266,8.86,77735,12,53.8,23372215,10629845,106.32,7.4287276085009258,9098992,9184743
2018,9,2018-09-01,FL,Florida,819294,9136723,1233802,8.97,77735,12,53.8,23372215,10629845,107.64,7.4053397546770065,9139311,8364083
2018,10,2018-10-01,FL,Florida,775330,8474656,1229228,9.15,77735,12,53.8,23372215,10629845,109.80,6.8942913763760669,9136723,8172744
2018,11,2018-11-01,FL,Florida,712569,7621333,1237034,9.35,77735,12,53.8,23372215,10629845,112.20,6.1609729401132063,8474656,7464912
2018,12,2018-12-01,FL,Florida,674171,7214027,1239450,9.35,77735,12,53.8,23372215,10629845,112.20,5.8203453144539917,7621333,7275819
2019,1,2019-01-01,FL,Florida,663645,7093727,1224317,9.36,77735,12,53.8,23372215,10629845,112.32,5.7940280172537015,7214027,7227385
2019,2,2019-02-01,FL,Florida,636534,6701169,1225491,9.5,77735,12,53.8,23372215,10629845,114.0,5.4681503168933921,7093727,6795647
2019,3,2019-03-01,FL,Florida,683023,7314505,1235747,9.34,77735,12,53.8,23372215,10629845,112.08,5.9190958990796660,6701169,7336692
2019,4,2019-04-01,FL,Florida,708528,7669493,1244319,9.24,77735,12,53.8,23372215,10629845,110.88,6.1636067600028610,7314505,7488739
2019,5,2019-05-01,FL,Florida,772244,8453738,1238172,9.13,77735,12,53.8,23372215,10629845,109.56,6.8275958429038938,7669493,7969421
2019,6,2019-06-01,FL,Florida,809498,8792324,1238613,9.21,77735,12,53.8,23372215,10629845,110.52,7.0985239134418902,8453738,8762353
2019,7,2019-07-01,FL,Florida,831446,9081696,1234072,9.16,77735,12,53.8,23372215,10629845,109.92,7.3591297752481217,8792324,9098992
2019,8,2019-08-01,FL,Florida,842985,9206488,1251011,9.16,77735,12,53.8,23372215,10629845,109.92,7.3592382481049327,9081696,9139311
2019,9,2019-09-01,FL,Florida,824119,8971525,1244147,9.19,77735,12,53.8,23372215,10629845,110.28,7.2109847148287140,9206488,9136723
2019,10,2019-10-01,FL,Florida,795928,8682355,1243313,9.17,77735,12,53.8,23372215,10629845,110.04,6.9832415489904795,8971525,8474656
2019,11,2019-11-01,FL,Florida,707382,7347823,1256503,9.63,77735,12,53.8,23372215,10629845,115.56,5.8478356199706646,8682355,7621333
2019,12,2019-12-01,FL,Florida,674920,7251690,1255099,9.31,77735,12,53.8,23372215,10629845,111.72,5.7777832664992961,7347823,7214027
2020,1,2020-01-01,FL,Florida,642370,7168756,1242311,8.96,77735,12,53.8,23372215,10629845,107.52,5.7705003014543057,7251690,7093727
2020,2,2020-02-01,FL,Florida,630391,6832227,1242753,9.23,77735,12,53.8,23372215,10629845,110.76,5.4976548034887061,7168756,6701169
2020,3,2020-03-01,FL,Florida,677068,7487931,1256672,9.04,77735,12,53.8,23372215,10629845,108.48,5.9585404942578493,6832227,7314505
2020,4,2020-04-01,FL,Florida,636472,7069333,1262148,9,77735,12,53.8,23372215,10629845,108,5.6010333178042512,7487931,7669493
2020,5,2020-05-01,FL,Florida,517374,7108866,1252041,7.28,77735,12,53.8,23372215,10629845,87.36,5.6778220521532442,7069333,8453738
2020,6,2020-06-01,FL,Florida,713346,8167366,1256589,8.73,77735,12,53.8,23372215,10629845,104.76,6.4996319401172539,7108866,8792324
2020,7,2020-07-01,FL,Florida,768216,8740423,1256924,8.79,77735,12,53.8,23372215,10629845,105.48,6.9538198013563270,8167366,9081696
2020,8,2020-08-01,FL,Florida,775452,8921138,1257548,8.69,77735,12,53.8,23372215,10629845,104.28,7.0940735462980340,8740423,9206488
2020,9,2020-09-01,FL,Florida,763550,8459458,1258733,9.03,77735,12,53.8,23372215,10629845,108.36,6.7206135058030575,8921138,8971525
2020,10,2020-10-01,FL,Florida,735707,8188619,1260581,8.98,77735,12,53.8,23372215,10629845,107.76,6.4959086326067107,8459458,8682355
2020,11,2020-11-01,FL,Florida,678611,7400439,1268835,9.17,77735,12,53.8,23372215,10629845,110.04,5.8324675785267588,8188619,7347823
2020,12,2020-12-01,FL,Florida,642757,6949180,1263679,9.25,77735,12,53.8,23372215,10629845,111.00,5.4991655317529214,7400439,7251690
2021,1,2021-01-01,FL,Florida,625745,6725991,1257538,9.3,77735,12,53.8,23372215,10629845,111.6,5.3485389705917435,6949180,7168756
2021,2,2021-02-01,FL,Florida,637126,6559986,1250586,9.71,77735,12,53.8,23372215,10629845,116.52,5.2455296956786658,6725991,6832227
2021,3,2021-03-01,FL,Florida,673836,7241285,1280335,9.31,77735,12,53.8,23372215,10629845,111.72,5.6557736842310801,6559986,7487931
2021,4,2021-04-01,FL,Florida,683370,7347600,1272154,9.3,77735,12,53.8,23372215,10629845,111.6,5.7757158331459870,7241285,7069333
2021,5,2021-05-01,FL,Florida,757962,8086544,1272931,9.37,77735,12,53.8,23372215,10629845,112.44,6.3526962576918937,7347600,7108866
2021,6,2021-06-01,FL,Florida,790384,8438532,1267330,9.37,77735,12,53.8,23372215,10629845,112.44,6.6585119897737764,8086544,8167366
2021,7,2021-07-01,FL,Florida,827098,8927661,1285349,9.26,77735,12,53.8,23372215,10629845,111.12,6.9457096866298569,8438532,8740423
2021,8,2021-08-01,FL,Florida,848711,9143807,1267135,9.28,77735,12,53.8,23372215,10629845,111.36,7.2161269320159257,8927661,8921138
2021,9,2021-09-01,FL,Florida,841731,8714988,1277105,9.66,77735,12,53.8,23372215,10629845,115.92,6.8240183853324511,9143807,8459458
2021,10,2021-10-01,FL,Florida,807568,8380548,1277878,9.64,77735,12,53.8,23372215,10629845,115.68,6.5581753500725421,8714988,8188619
2021,11,2021-11-01,FL,Florida,693104,6793253,1271274,10.2,77735,12,53.8,23372215,10629845,122.4,5.3436576221963165,8380548,7400439
2021,12,2021-12-01,FL,Florida,745017,7604876,1295618,9.8,77735,12,53.8,23372215,10629845,117.6,5.8696899857828465,6793253,6949180
2022,1,2022-01-01,FL,Florida,761731,7054766,1266514,10.8,77735,12,53.8,23372215,10629845,129.6,5.5702234637753708,7604876,6725991
2022,2,2022-02-01,FL,Florida,748867,6549740,1277548,11.43,77735,12,53.8,23372215,10629845,137.16,5.1268054116166281,7054766,6559986
2022,3,2022-03-01,FL,Florida,842212,7662230,1280423,10.99,77735,12,53.8,23372215,10629845,131.88,5.9841396163611556,6549740,7241285
2022,4,2022-04-01,FL,Florida,837717,7559017,1280029,11.08,77735,12,53.8,23372215,10629845,132.96,5.9053482382039782,7662230,7347600
2022,5,2022-05-01,FL,Florida,929762,8478921,1281994,10.97,77735,12,53.8,23372215,10629845,131.64,6.6138538869916708,7559017,8086544
2022,6,2022-06-01,FL,Florida,980081,8843627,1283496,11.08,77735,12,53.8,23372215,10629845,132.96,6.8902645586741213,8478921,8438532
2022,7,2022-07-01,FL,Florida,1037971,9398748,1283137,11.04,77735,12,53.8,23372215,10629845,132.48,7.3248203426446280,8843627,8927661
2022,8,2022-08-01,FL,Florida,1062488,9492194,1285379,11.19,77735,12,53.8,23372215,10629845,134.28,7.3847433325112671,9398748,9143807
2022,9,2022-09-01,FL,Florida,1017684,8856214,1286237,11.49,77735,12,53.8,23372215,10629845,137.88,6.8853671601734362,9492194,8714988
2022,10,2022-10-01,FL,Florida,908799,7930610,1286835,11.46,77735,12,53.8,23372215,10629845,137.52,6.1628802449420477,8856214,8380548
2022,11,2022-11-01,FL,Florida,849776,7460661,1287216,11.39,77735,12,53.8,23372215,10629845,136.68,5.7959666442927993,7930610,6793253
2022,12,2022-12-01,FL,Florida,865232,7577347,1287250,11.42,77735,12,53.8,23372215,10629845,137.04,5.8864610604000777,7460661,7604876
2023,1,2023-01-01,FL,Florida,851739,6905532,1289629,12.33,77735,12,53.8,23372215,10629845,147.96,5.3546655666086913,7577347,7054766
2023,2,2023-02-01,FL,Florida,834840,6722369,1290041,12.42,77735,12,53.8,23372215,10629845,149.04,5.2109731396133921,6905532,6549740
2023,3,2023-03-01,FL,Florida,915508,7608153,1291730,12.03,77735,12,53.8,23372215,10629845,144.36,5.8898941729308756,6722369,7662230
